firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
vicki,namsor_api_2.0.24,LATIN,fa3602eb-1568-4bdf-989d-38b61683dfc6,vicki,,IL,GB,"IL,GB,DK,NA,ID,SE,ZA,KE,TW,CY",1.994245943,Asia,Asia,Western Asia,0.488740076,0.565235371
heath,namsor_api_2.0.24,LATIN,3981f314-637e-417c-8a45-c2df4a7eb9fa,heath,,KH,GB,"KH,GB,IE,NA,LK,IL,TZ,NL,KE,ZA",6.785081416,Asia,Asia,South-Eastern Asia,0.700201804,0.915123512
jody,namsor_api_2.0.24,LATIN,eb23a620-5bd8-4977-8249-2914b7fa3c32,jody,,NL,GB,"NL,GB,IL,NA,IE,TW,ID,ZA,BE,FR",0.760438656,Europe,Europe,Western Europe,0.455870338,0.64180918
robyn,namsor_api_2.0.24,LATIN,a03c064e-8d64-43c0-ae27-b452ba480211,robyn,,GB,NL,"GB,NL,IE,ZA,NA,IL,EE,CH,ID,SE",9.205375563,Europe,Europe,Northern Europe,0.796095204,0.806101992
narelle,namsor_api_2.0.24,LATIN,22dde1df-abbc-4d69-9551-958a1dd4ecb4,narelle,,CM,ZA,"CM,ZA,FR,NL,LB,BF,GB,CI,MG,DK",0.833905189,Africa,Africa,Middle Africa,0.458472074,0.499776734
cherie,namsor_api_2.0.24,LATIN,f610d75f-f472-414f-8a56-1f2ec02a33d7,cherie,,GB,TW,"GB,TW,CM,FR,IL,NL,ZA,KE,BE,MY",0.615506959,Europe,Europe,Northern Europe,0.450536068,0.450536068
margaret,namsor_api_2.0.24,LATIN,d8ee5450-75e0-4faf-ae62-bbedeffcf263,margaret,,IE,KE,"IE,KE,GB,EE,NL,IL,CH,AM,LR,SE",3.043088184,Europe,Europe,Northern Europe,0.501027044,0.503604495
teresa,namsor_api_2.0.24,LATIN,a19db2ca-84e0-49a8-a136-549f2d464d2c,teresa,,IE,CZ,"IE,CZ,FI,GE,ET,GB,SK,LR,KE,ZA",3.437137812,Europe,Europe,Northern Europe,0.520412959,0.520412959
stewart,namsor_api_2.0.24,LATIN,02fc6b5f-aca5-464c-9e6d-405aa68b704b,stewart,,GB,IE,"GB,IE,NL,BE,IL,DE,SE,KE,EE,AT",9.034018826,Europe,Europe,Northern Europe,0.790806322,0.808683
garry,namsor_api_2.0.24,LATIN,96e34477-f4e3-4499-be04-29c50a9402d3,garry,,GB,IE,"GB,IE,LR,IL,NL,AM,ID,NA,TW,CM",2.377043803,Europe,Europe,Northern Europe,0.494506895,0.633182868
annette,namsor_api_2.0.24,LATIN,c5537b81-9202-4a69-a441-c050b32e23b1,annette,,DK,NL,"DK,NL,FR,CH,SE,NO,BE,CM,IE,DE",3.260663808,Europe,Europe,Northern Europe,0.502929512,0.529516977
karl,namsor_api_2.0.24,LATIN,21e530fd-6292-48e4-8653-f407eef55c3f,karl,,DE,SE,"DE,SE,EE,AT,DK,NO,CZ,BE,CH,IS",1.998850689,Europe,Europe,Western Europe,0.488820247,0.63866113
yvette,namsor_api_2.0.24,LATIN,8a45f9c6-796b-4381-9e0d-87bef3206ac6,yvette,,FR,CM,"FR,CM,NL,CH,BE,CI,MG,BF,IL,LB",2.157067967,Europe,Europe,Western Europe,0.49140875,0.682722513
leonie,namsor_api_2.0.24,LATIN,0702d180-8ee0-4cfc-99d7-31ef35b2d25c,leonie,,FR,CM,"FR,CM,NL,CZ,BE,IL,NA,GB,ZA,IE",0,Europe,Europe,Western Europe,0.31218921,0.410469316
barry,namsor_api_2.0.24,LATIN,7e86e73d-e561-4765-9904-2a7ec00e547e,barry,,NL,GB,"NL,GB,IE,IL,KE,BE,ID,LR,NA,MG",0.102172712,Europe,Europe,Western Europe,0.367460067,0.451539998
debra,namsor_api_2.0.24,LATIN,72327cf7-6ee0-4426-ad94-03d28f495163,debra,,GB,ET,"GB,ET,ZA,IE,NL,BG,KE,ID,TZ,IL",9.286454769,Europe,Europe,Northern Europe,0.79829892,0.805604279
ronald,namsor_api_2.0.24,LATIN,55f69381-df0a-4c91-a57b-286f52eb7708,ronald,,NL,GB,"NL,GB,AT,KE,IE,DE,IL,NO,CM,CH",3.67824816,Europe,Europe,Western Europe,0.540068501,0.581729396
terry,namsor_api_2.0.24,LATIN,b5ada1f4-14fe-48b0-820f-9cb1330b0aa6,terry,,GB,IE,"GB,IE,LR,KE,NL,TW,IL,NA,ID,ZA",0,Europe,Europe,Northern Europe,0.331266236,0.478993607
shayne,namsor_api_2.0.24,LATIN,7beb19f2-284f-4b73-8ae0-4f095a0d003c,shayne,,GB,IL,"GB,IL,ZA,KE,NA,IE,TW,MY,NL,LK",0.075831969,Europe,Europe,Northern Europe,0.362960144,0.470173071
cheryl,namsor_api_2.0.24,LATIN,6e4c5e0f-277e-4f3d-82d9-865ab44dfc8e,cheryl,,GB,TW,"GB,TW,KE,MY,IL,ZA,NL,NA,CM,KH",1.048429841,Europe,Europe,Northern Europe,0.465632277,0.50292836
bruce,namsor_api_2.0.24,LATIN,5927dc7e-e5f4-454e-b49d-2527d78f1998,bruce,,GB,CM,"GB,CM,FR,CH,ZA,KE,NA,IL,BE,CI",3.683702184,Europe,Europe,Northern Europe,0.540463286,0.580362434
michele,namsor_api_2.0.24,LATIN,694b4ee2-e131-453a-bcb6-d73d5c0239ec,michele,,IT,FR,"IT,FR,CH,CM,BE,AT,ZA,NL,LB,DK",4.540001495,Europe,Europe,Southern Europe,0.582589903,0.630261423
graeme,namsor_api_2.0.24,LATIN,a5a1da53-6ba7-4881-ae77-8ae90b6b7fd1,graeme,,GB,ZA,"GB,ZA,BW,IE,KE,LR,NA,NL,CF,CM",13.90869926,Europe,Europe,Northern Europe,0.901055524,0.901069345
dianne,namsor_api_2.0.24,LATIN,3cb1322a-9836-4377-9c4b-640265d4bcaf,dianne,,NL,GB,"NL,GB,CM,DK,BE,KE,FR,IE,CH,BF",1.415008994,Europe,Europe,Western Europe,0.47623062,0.47623062
jo-anne,namsor_api_2.0.24,LATIN,32365fa6-9710-4d0f-9e30-5628bb2697f9,jo-anne,,NL,GB,"NL,GB,NO,IE,DK,NA,ZA,FR,CM,KE",0.961522737,Europe,Europe,Western Europe,0.462812951,0.528944683
murray,namsor_api_2.0.24,LATIN,307809b4-5d30-4572-9564-07d0cdcaca60,murray,,GB,TM,"GB,TM,AZ,TR,IE,UZ,ZA,KZ,KE,IL",2.545496284,Europe,Europe,Northern Europe,0.496526358,0.497205342
darrin,namsor_api_2.0.24,LATIN,fa97874c-be23-4369-8d12-7127ba56af8c,darrin,,GB,IE,"GB,IE,KH,HR,BG,RO,NL,UZ,IL,CH",1.955714167,Europe,Europe,Northern Europe,0.488058141,0.488058141
maree,namsor_api_2.0.24,LATIN,2b663224-5cfc-48b0-b3fb-171ca471a5cd,maree,,NL,IL,"NL,IL,ZA,NA,GB,EE,FR,IE,CH,LR",2.89786221,Europe,Europe,Western Europe,0.499911908,0.499911908
darryl,namsor_api_2.0.24,LATIN,2a261e77-4ddc-428a-b900-d5994efaa734,darryl,,GB,IE,"GB,IE,ZA,BY,KE,IL,KZ,NL,UA,CM",9.927649781,Europe,Europe,Northern Europe,0.810650267,0.844657299
sonya,namsor_api_2.0.24,LATIN,a2a5d376-e797-45bc-8308-5c2074db13fd,sonya,,BG,UA,"BG,UA,AZ,AM,IL,KH,NA,ZA,ID,IN",1.563485112,Europe,Europe,Eastern Europe,0.479918465,0.639972836
lynette,namsor_api_2.0.24,LATIN,d37abe35-f907-4901-88ae-658c6dde79a3,lynette,,CM,GB,"CM,GB,NL,FR,ZA,DK,KE,NA,BE,IE",0.282364529,Africa,Africa,Middle Africa,0.398001196,0.473900744
guy,namsor_api_2.0.24,LATIN,9e5c3482-075a-4fb6-91fd-69de3a3724e6,guy,,BE,FR,"BE,FR,IL,CM,CI,CF,GB,MG,CH,TM",0.430430586,Europe,Europe,Western Europe,0.422548297,0.429283561
bernadette,namsor_api_2.0.24,LATIN,9e7a84d0-1f28-4688-b54e-674786b26fbc,bernadette,,FR,CM,"FR,CM,CH,NL,DK,BF,BE,DE,NO,SE",0.34045372,Europe,Europe,Western Europe,0.407706817,0.520527169
giuseppe,namsor_api_2.0.24,LATIN,6345af42-fe4a-4cb3-91c3-8dec77250f9b,giuseppe,,IT,CH,"IT,CH,FR,DK,BE,GE,IL,CM,CF,NL",26.52539345,Europe,Europe,Southern Europe,0.980698441,0.984808883
ann,namsor_api_2.0.24,LATIN,26b8b51e-8afb-4021-bc33-467ac5e2c022,ann,,SE,NO,"SE,NO,DE,DK,IE,GB,BE,EE,IS,IL",0,Europe,Europe,Northern Europe,0.267542422,0.285295663
dennis,namsor_api_2.0.24,LATIN,b51b095f-2ea7-4a82-a820-b6da0e7a60a5,dennis,,KE,NL,"KE,NL,CY,DK,RU,IE,GB,LR,DE,BE",2.74636036,Africa,Africa,Eastern Africa,0.498583311,0.641363629
diane,namsor_api_2.0.24,LATIN,b9adac84-b937-436c-94f2-3b29a581f363,diane,,CM,GB,"CM,GB,BE,GE,NL,FR,BF,CH,CI,KE",2.263797046,Africa,Africa,Middle Africa,0.492981033,0.498214778
judith,namsor_api_2.0.24,LATIN,24841eaf-4f9b-44b6-ba65-c631df5629cd,judith,,KE,NL,"KE,NL,CH,GB,CM,TZ,IE,AT,HU,DE",2.751951842,Africa,Africa,Eastern Africa,0.498635577,0.502151257
roger,namsor_api_2.0.24,LATIN,b8e4aeca-d5a0-4fe4-a5e7-88bcd216f3a0,roger,,CH,FR,"CH,FR,NO,CM,SE,BE,LB,NL,GB,TD",2.724636986,Europe,Europe,Western Europe,0.498377798,0.499453793
donald,namsor_api_2.0.24,LATIN,93b1d1b3-6a25-45d1-84bc-603e56987710,donald,,GB,NL,"GB,NL,IE,CM,KE,BW,TZ,CH,DE,NA",2.97562532,Europe,Europe,Northern Europe,0.500527165,0.51493153
keith,namsor_api_2.0.24,LATIN,db377e09-517a-40d3-a0d5-38d3772cb602,keith,,GB,BW,"GB,BW,IE,KE,KH,LK,EE,LR,ZA,MY",3.911849109,Europe,Europe,Northern Europe,0.555264911,0.57452912
denise,namsor_api_2.0.24,LATIN,4bb0f9ba-57d6-4698-8522-96d6141cedf8,denise,,FR,CH,"FR,CH,IE,NL,CM,GB,BE,DK,TR,KE",0.877269333,Europe,Europe,Western Europe,0.459973142,0.459973142
barbara,namsor_api_2.0.24,LATIN,4cd18187-919c-46f7-9213-6d8c36fda24c,barbara,,CZ,PL,"CZ,PL,SI,AT,HU,IL,CH,GE,IT,NL",1.67824258,Europe,Europe,Eastern Europe,0.482534713,0.641090728
unnamed,namsor_api_2.0.24,LATIN,645deb48-01c0-4dd2-a528-fa4b769a63bd,unnamed,,LY,TJ,"LY,TJ,SA,EG,AZ,OM,UZ,QA,SY,AF",2.589948797,Africa,Africa,Northern Africa,0.497012853,0.497928596
carol,namsor_api_2.0.24,LATIN,956f85a8-d7b4-4c32-a013-ca70a86f1198,carol,,GB,KE,"GB,KE,IE,CM,CH,LB,NL,IL,BE,SE",0.142296209,Europe,Europe,Northern Europe,0.374302432,0.62782252
rhonda,namsor_api_2.0.24,LATIN,77374fa7-6a02-4c84-b12d-ff35386fc4dd,rhonda,,GB,ZA,"GB,ZA,NL,NA,IE,KE,TZ,ID,IL,GE",3.706050818,Europe,Europe,Northern Europe,0.542059754,0.619459762
antonio,namsor_api_2.0.24,LATIN,4efb5a8e-ecbb-46ce-866e-a04f9c69789b,antonio,,HR,IT,"HR,IT,BG,CH,LB,MK,MG,ID,CY,GE",1.212842437,Europe,Europe,Southern Europe,0.470648215,0.803158335
lynda,namsor_api_2.0.24,LATIN,6bfc27a3-c059-42ee-b545-772c2cd8b212,lynda,,GB,ZA,"GB,ZA,IE,KE,NA,NL,CM,IL,KH,MY",6.514617881,Europe,Europe,Northern Europe,0.679746582,0.741136185
therese,namsor_api_2.0.24,LATIN,0fa5fef9-c5d2-4401-8049-bef584b5066f,therese,,CM,FR,"CM,FR,SE,CH,NO,BF,IE,ZA,NL,CI",0.238310913,Africa,Africa,Middle Africa,0.390586899,0.47136348
leslie,namsor_api_2.0.24,LATIN,b9a53c8b-4b5b-4c31-ac64-b2afd05b3405,leslie,,GB,CM,"GB,CM,ZA,FR,BE,NL,IL,IE,BW,NA",3.610101937,Europe,Europe,Northern Europe,0.534959461,0.534959461
ruth,namsor_api_2.0.24,LATIN,c98d84ee-5aa3-465d-8368-1c3d92624e56,ruth,,CH,LR,"CH,LR,KE,GB,IE,NL,NO,DE,NA,TZ",0.260500379,Europe,Europe,Western Europe,0.394326708,0.419974542
warwick,namsor_api_2.0.24,LATIN,c2b25577-0393-4a36-9301-6c91f8b3f676,warwick,,GB,KE,"GB,KE,NL,IE,BE,TZ,ZA,NA,MY,CH",1.079497714,Europe,Europe,Northern Europe,0.46661231,0.493776156
frank,namsor_api_2.0.24,LATIN,619b7f5a-fcff-4c6f-855a-a02e25d6033c,frank,,DE,NL,"DE,NL,BE,DK,IE,TZ,CH,NO,CM,KE",4.27553532,Europe,Europe,Western Europe,0.573069739,0.650616328
gordon,namsor_api_2.0.24,LATIN,27cdb7bb-ea1b-4612-95db-86ba893185c9,gordon,,GB,KE,"GB,KE,IL,MK,HR,UZ,GE,RS,RS,BG",6.288463734,Europe,Europe,Northern Europe,0.671689849,0.704512258
roslyn,namsor_api_2.0.24,LATIN,acbc1ad0-7956-4ab5-a56b-8d38307b6e6a,roslyn,,GB,MY,"GB,MY,IE,KE,IL,BN,LR,ID,NA,ZA",3.882241569,Europe,Europe,Northern Europe,0.553521578,0.643320607
lesley,namsor_api_2.0.24,LATIN,b4922aaf-cde7-4a4e-b058-966b2be9962c,lesley,,GB,ZA,"GB,ZA,NA,NL,IE,BW,BE,KE,IL,CM",7.513651632,Europe,Europe,Northern Europe,0.734311352,0.741924261
lorraine,namsor_api_2.0.24,LATIN,9f42061d-5be6-4d8b-a83b-7332411f844e,lorraine,,GB,FR,"GB,FR,IE,CM,ZA,KE,NA,BE,BW,CH",0.12451726,Europe,Europe,Northern Europe,0.371272621,0.426913074
gerard,namsor_api_2.0.24,LATIN,c7cc8d0a-c675-41dc-b7ff-aff8388b7014,gerard,,FR,NL,"FR,NL,AT,IE,CM,BE,DE,CH,GB,LB",0.40399387,Europe,Europe,Western Europe,0.41821437,0.499621039
pauline,namsor_api_2.0.24,LATIN,932285c2-f4ca-408e-b2ba-68f525a5e31d,pauline,,FR,CM,"FR,CM,BE,KE,CH,NL,IE,GB,BF,NA",2.530165776,Europe,Europe,Western Europe,0.496354241,0.638304212
bernard,namsor_api_2.0.24,LATIN,83763f3f-9e71-4049-a5d0-b09ba8c8a21a,bernard,,FR,DE,"FR,DE,KE,CM,IE,CH,NL,AT,BE,GB",1.148572296,Europe,Europe,Western Europe,0.468737738,0.468737738
gail,namsor_api_2.0.24,LATIN,f4b16210-6cdb-40e8-abd2-20d8a49b480b,gail,,GB,IL,"GB,IL,GE,AZ,IE,UZ,ZA,BG,RU,MD",6.175993785,Europe,Europe,Northern Europe,0.668825594,0.78419588
colleen,namsor_api_2.0.24,LATIN,2b929c05-0d57-4fa8-b832-bc9b161986c9,colleen,,IE,GB,"IE,GB,NL,KE,ZA,BE,NA,TW,FR,IL",2.41633762,Europe,Europe,Northern Europe,0.495003843,0.497571567
daryl,namsor_api_2.0.24,LATIN,5717fbc8-2246-4643-bb4c-187f3d85cd15,daryl,,GB,BY,"GB,BY,KZ,UA,IE,ZA,UZ,CM,RU,IL",5.335174145,Europe,Europe,Northern Europe,0.633434815,0.717113221
janet,namsor_api_2.0.24,LATIN,1691209f-0a37-4181-8791-62686caee8b7,janet,,GB,KE,"GB,KE,NL,IE,EE,LR,DK,SE,NA,KZ",2.908719708,Europe,Europe,Northern Europe,0.500000415,0.595716918
rosemary,namsor_api_2.0.24,LATIN,c8bde745-0bb8-44a8-abeb-61d4db62250b,rosemary,,IE,KE,"IE,KE,GB,LR,TZ,IL,MG,CM,NA,NL",0.615307412,Europe,Europe,Northern Europe,0.450528552,0.615089178
cathy,namsor_api_2.0.24,LATIN,d73962f9-648c-4c43-a749-1fad4eb87da3,cathy,,IE,GB,"IE,GB,KE,BE,CM,LR,FR,TW,CH,NA",1.873047973,Europe,Europe,Northern Europe,0.486527004,0.494819328
frances,namsor_api_2.0.24,LATIN,d951b876-54e3-4b7c-b753-ee5bc192393b,frances,,IE,GB,"IE,GB,NL,CM,LR,FR,NA,KE,DE,BE",5.228776074,Europe,Europe,Northern Europe,0.626470585,0.668505362
marie,namsor_api_2.0.24,LATIN,1429a0c5-9e0e-4b12-8053-519e79d92588,marie,,FR,CZ,"FR,CZ,NL,CH,CM,BE,SE,IE,MG,IL",1.331150495,Europe,Europe,Western Europe,0.47399392,0.482699887
pamela,namsor_api_2.0.24,LATIN,de231146-19cf-4cc5-a5d5-dcfdf0b67b99,pamela,,IT,GB,"IT,GB,BG,KE,GE,ZA,CH,NA,IL,IE",0,Europe,Europe,Southern Europe,0.240296063,0.305002254
lynne,namsor_api_2.0.24,LATIN,42508363-c528-45ae-ad5b-671ac7479a71,lynne,,GB,KE,"GB,KE,IE,NL,ZA,BE,DK,CM,NA,LB",7.134999657,Europe,Europe,Northern Europe,0.719661476,0.771712278
noel,namsor_api_2.0.24,LATIN,9dc8b6e2-999f-42c8-b759-2021392e3d77,noel,,IE,FR,"IE,FR,CM,TZ,MG,BF,CH,BE,CI,TD",1.704218561,Europe,Europe,Northern Europe,0.48309922,0.488851101
yvonne,namsor_api_2.0.24,LATIN,8b78d94d-b327-4e8d-95ab-811b3c129625,yvonne,,NL,FR,"NL,FR,CH,CM,BE,GB,KE,SE,CF,IL",0.451041049,Europe,Europe,Western Europe,0.42591036,0.472545725
terrence,namsor_api_2.0.24,LATIN,83df1a86-fb31-409c-8781-c4bc7d0250df,terrence,,IE,LR,"IE,LR,KE,GB,ZA,NA,BW,CM,TW,FR",0,Europe,Europe,Northern Europe,0.290829773,0.404967715
terence,namsor_api_2.0.24,LATIN,bc138dc2-62bb-48b5-ba7d-099322781652,terence,,IE,KE,"IE,KE,GB,LR,NA,CM,ZA,HU,BW,FR",2.229283262,Europe,Europe,Northern Europe,0.492487265,0.509737662
jenny,namsor_api_2.0.24,LATIN,2fecab94-354f-4742-895e-0bb910b4b279,jenny,,SE,NL,"SE,NL,GB,DK,TW,BE,IE,NA,IL,ID",0.298816847,Europe,Europe,Northern Europe,0.400758798,0.400758798
brenda,namsor_api_2.0.24,LATIN,df3f4d5d-0c7d-4487-86fc-ddb979a2d7ea,brenda,,IE,NL,"IE,NL,ZA,KE,GB,NA,CZ,IL,CM,BE",0.56448423,Europe,Europe,Northern Europe,0.444125373,0.444125373
jeanette,namsor_api_2.0.24,LATIN,8b4397ee-ff02-4143-9ab1-acba961494b7,jeanette,,FR,DK,"FR,DK,CM,NL,CH,GB,BE,MG,IE,CI",3.955470067,Europe,Europe,Western Europe,0.557744674,0.640889244
neville,namsor_api_2.0.24,LATIN,54fdedae-510c-4050-aa4f-2a222672ba25,neville,,ZA,CM,"ZA,CM,GB,NA,FR,CH,LB,DK,NL,LK",1.183029951,Africa,Africa,Southern Africa,0.469770112,0.49730402
kay,namsor_api_2.0.24,LATIN,e61f7ccd-8e35-42bb-9b76-a10e06c2f7f6,kay,,MM,KH,"MM,KH,GB,BW,TW,TR,BG,AZ,NL,MY",3.465349844,Asia,Asia,South-Eastern Asia,0.522950217,0.626293202
bryan,namsor_api_2.0.24,LATIN,5ab4dba4-e609-49bf-ab75-372e161f35cb,bryan,,GB,IE,"GB,IE,NL,KE,TW,BG,ID,FR,MY,ZA",0.338797914,Europe,Europe,Northern Europe,0.407431401,0.48822114
janice,namsor_api_2.0.24,LATIN,42586eb4-4978-4a39-9a98-77cc035ae8c9,janice,,KE,GB,"KE,GB,NL,IE,LR,FR,CZ,CH,CM,NA",0.261307221,Africa,Africa,Eastern Africa,0.394462496,0.4914347
jeffery,namsor_api_2.0.24,LATIN,32af7e1c-8018-41b8-a33d-94a148e791d2,jeffery,,LR,GB,"LR,GB,NL,KE,TW,ID,IE,BE,MG,IL",0.020148194,Africa,Africa,Western Africa,0.353434514,0.444619888
virginia,namsor_api_2.0.24,LATIN,903be3f8-ed41-402e-8f1c-d4fb5eadba49,virginia,,MD,RO,"MD,RO,BG,IT,NA,KE,LT,UA,BE,GE",1.102880816,Europe,Europe,Eastern Europe,0.467340115,0.579319339
kelvin,namsor_api_2.0.24,LATIN,650bd898-db43-4c5c-ba23-6338c4c62931,kelvin,,KE,LR,"KE,LR,GB,NL,TW,TZ,MY,AZ,EE,NA",3.270622717,Africa,Africa,Eastern Africa,0.503994416,0.568567955
susanne,namsor_api_2.0.24,LATIN,1377a3ea-d13b-4a09-9927-1dd7728baea2,susanne,,DK,CH,"DK,CH,NL,IE,AT,GB,SE,KE,DE,NO",3.015207942,Europe,Europe,Northern Europe,0.500824158,0.503301948
maureen,namsor_api_2.0.24,LATIN,8d120861-37e5-45e4-9e22-5204b73aaa54,maureen,,KE,IE,"KE,IE,NL,GB,BE,FR,IL,NA,ZA,LB",0,Africa,Africa,Eastern Africa,0.344808125,0.500591527
norman,namsor_api_2.0.24,LATIN,97319c5d-2472-42bb-945f-90310dea521e,norman,,MY,BN,"MY,BN,ID,IL,GE,GB,AM,AZ,ZA,IE",5.143902874,Asia,Asia,South-Eastern Asia,0.620364952,0.648678445
janette,namsor_api_2.0.24,LATIN,3a658cf0-206a-4208-847c-ad8a6f41f388,janette,,DK,GB,"DK,GB,NL,IE,KE,NO,FR,SE,CM,CH",1.381602252,Europe,Europe,Northern Europe,0.475352972,0.483539367
sharyn,namsor_api_2.0.24,LATIN,2cdbffb8-1122-45ad-809b-4562396377f6,sharyn,,KZ,GB,"KZ,GB,IL,MY,ZA,UZ,TW,NA,AZ,KE",0.48860856,Asia,Asia,Central Asia,0.431998659,0.431998659
francis,namsor_api_2.0.24,LATIN,9ababfb5-83f6-4e3f-999b-941e749a02ed,francis,,KE,FR,"KE,FR,IE,CM,BE,LR,NL,CH,TZ,GB",1.578817689,Africa,Africa,Eastern Africa,0.480279696,0.484525718
lance,namsor_api_2.0.24,LATIN,c79d6a90-5670-454c-aa27-eb4580351d6e,lance,,CM,LR,"CM,LR,FR,GB,ZA,KE,NA,CI,IE,MG",0.757962155,Africa,Africa,Middle Africa,0.455781387,0.455781387
glenda,namsor_api_2.0.24,LATIN,499069bc-1f10-4a09-adbb-76984a84002a,glenda,,GB,ZA,"GB,ZA,NL,NA,IE,BE,SE,IL,NO,KE",1.239869056,Europe,Europe,Northern Europe,0.47143211,0.497888152
leonard,namsor_api_2.0.24,LATIN,c9e0ea04-345c-49e0-8d1e-43f3bfde8de6,leonard,,FR,NL,"FR,NL,CM,KE,DE,IL,BE,IE,GB,NA",1.948761298,Europe,Europe,Western Europe,0.487932964,0.487932964
jan,namsor_api_2.0.24,LATIN,8dfc54b5-5210-41c9-8c8f-4a10aaae57e2,jan,,SK,CZ,"SK,CZ,NL,SI,RS,RS,SE,DK,NO,EE",0.31450848,Europe,Europe,Eastern Europe,0.403382645,0.643826105
shirley,namsor_api_2.0.24,LATIN,596f18e2-b32e-4ae5-960b-c1b7ef62989d,shirley,,IL,GB,"IL,GB,TW,NA,ZA,MY,NL,KE,LK,BN",0,Asia,Asia,Western Asia,0.290411322,0.423872794
beverley,namsor_api_2.0.24,LATIN,4fe5eafa-29df-40fa-a273-84ee8fe54331,beverley,,GB,NA,"GB,NA,ZA,KE,IL,IE,NL,LR,TW,FR",6.195884638,Europe,Europe,Northern Europe,0.669355785,0.716696289
lindsay,namsor_api_2.0.24,LATIN,514f93c7-71df-4cba-bac7-aa3183823bb4,lindsay,,GB,ZA,"GB,ZA,NL,KH,BE,NA,LR,IL,TW,IE",3.681612192,Europe,Europe,Northern Europe,0.540312246,0.563052909
allen,namsor_api_2.0.24,LATIN,f5d4a1ed-1692-4638-a66c-b721becbb5ce,allen,,GB,IE,"GB,IE,NL,KE,IL,DK,TW,LR,AM,NA",0.392101381,Europe,Europe,Northern Europe,0.416257218,0.442244092
grahame,namsor_api_2.0.24,LATIN,ce6aa330-054e-4afb-aea6-65b380eb83ff,grahame,,GB,CI,"GB,CI,BW,KE,ZA,TZ,LR,GE,IE,FJ",7.229175931,Europe,Europe,Northern Europe,0.723837851,0.774196209
antony,namsor_api_2.0.24,LATIN,85df4203-a8a1-47c9-987b-cbb1f3044cee,antony,,KE,LB,"KE,LB,GB,FR,IE,RU,BG,NL,ID,SE",2.20631018,Africa,Africa,Eastern Africa,0.492150903,0.500238409
carmel,namsor_api_2.0.24,LATIN,505bf534-a54e-475a-900b-d6a7e6600181,carmel,,CM,IE,"CM,IE,IL,FR,RO,LB,GB,CH,NL,TD",1.330614493,Africa,Africa,Middle Africa,0.473979264,0.486248292
perry,namsor_api_2.0.24,LATIN,4c481b9d-1600-4d66-83fc-b8b6086a4fc4,perry,,IL,NL,"IL,NL,GB,LR,KE,TW,IE,SE,FR,NA",0,Asia,Asia,Western Asia,0.244591613,0.340386386
frederick,namsor_api_2.0.24,LATIN,8178e330-02fb-4280-b018-02a6cde47d43,frederick,,KE,BE,"KE,BE,IE,NL,FR,CH,GB,CM,TZ,SE",0,Africa,Africa,Eastern Africa,0.300183433,0.32312998
jill,namsor_api_2.0.24,LATIN,671b612b-993f-4809-b4c4-a7976fa6f819,jill,,GB,NL,"GB,NL,TW,SE,IE,BE,NO,DK,KE,CH",5.5829327,Europe,Europe,Northern Europe,0.64706998,0.695977565
larry,namsor_api_2.0.24,LATIN,ff2e7725-de68-453e-960d-632a5d178cce,larry,,GB,IL,"GB,IL,IE,NL,LR,MG,SE,KE,DK,CM",0,Europe,Europe,Northern Europe,0.255841191,0.305988238
lynn,namsor_api_2.0.24,LATIN,163f966f-29f7-4979-8973-38e5ed2a5f57,lynn,,GB,MM,"GB,MM,BE,KE,TW,MY,IE,NL,ZA,KH",4.116228351,Europe,Europe,Northern Europe,0.566033982,0.649865877
sue,namsor_api_2.0.24,LATIN,c65307b6-a853-447a-a0a8-ecf994cec324,sue,,GB,TW,"GB,TW,KR,MY,MM,JP,CH,ZA,BN,NL",0,Europe,Europe,Northern Europe,0.317626033,0.37599784
joy,namsor_api_2.0.24,LATIN,87f79972-ae36-4a3a-b090-5adc292e4b44,joy,,KE,NL,"KE,NL,GB,LR,BD,NA,LB,TW,BN,BE",2.156856687,Africa,Africa,Eastern Africa,0.491405503,0.503102249
victor,namsor_api_2.0.24,LATIN,6b90c35c-8846-4b8c-98d2-81b753978dad,victor,,MD,RU,"MD,RU,UA,IL,BG,LR,KE,FR,RO,CM",5.01231811,Europe,Europe,Eastern Europe,0.609826116,0.663373507
lawrence,namsor_api_2.0.24,LATIN,1085e196-92bf-4d00-bffa-8fae35ad6a26,lawrence,,LR,KE,"LR,KE,IE,GB,CM,BW,ZA,NA,FR,BE",1.552544137,Africa,Africa,Western Africa,0.479658475,0.503866017
irene,namsor_api_2.0.24,LATIN,ff1263c2-7250-49dd-afda-d368f98d38b2,irene,,NL,CH,"NL,CH,KE,CM,IL,NO,DK,FR,GB,BE",0,Europe,Europe,Western Europe,0.304413579,0.391510573
dorothy,namsor_api_2.0.24,LATIN,5c6c17bb-a7d4-485d-9a5d-36dd0e569b95,dorothy,,KE,GB,"KE,GB,IE,LR,IL,KH,BE,CM,NA,HU",0.356962441,Africa,Africa,Eastern Africa,0.410448507,0.433671924
joan,namsor_api_2.0.24,LATIN,5a2ef89e-e95a-4fcd-bd8f-4d9a7ef67968,joan,,GB,KE,"GB,KE,IE,NL,DK,BE,SE,LR,FR,TW",0.272847478,Europe,Europe,Northern Europe,0.396403095,0.481169893
